Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Goldman Sachs Mutual Fund
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0069;10.0069;10.0069;22-Apr-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0088;10.0088;10.0088;23-Apr-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0122;10.0122;10.0122;25-Apr-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;26-Apr-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0057;10.0057;10.0057;29-Apr-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0076;10.0076;10.0076;30-Apr-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0115;10.0115;10.0115;02-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;03-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0051;10.0051;10.0051;06-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0070;10.0070;10.0070;07-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0088;10.0088;10.0088;08-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0107;10.0107;10.0107;09-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;10-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0055;10.0055;10.0055;13-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0074;10.0074;10.0074;14-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0092;10.0092;10.0092;15-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0111;10.0111;10.0111;16-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;17-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0052;10.0052;10.0052;20-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0070;10.0070;10.0070;21-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0089;10.0089;10.0089;22-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0107;10.0107;10.0107;23-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;24-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0055;10.0055;10.0055;27-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0073;10.0073;10.0073;28-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0092;10.0092;10.0092;29-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0110;10.0110;10.0110;30-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;31-May-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0050;10.0050;10.0050;03-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0069;10.0069;10.0069;04-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0087;10.0087;10.0087;05-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0105;10.0105;10.0105;06-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;07-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0055;10.0055;10.0055;10-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0074;10.0074;10.0074;11-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0092;10.0092;10.0092;12-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0110;10.0110;10.0110;13-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;14-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0048;10.0048;10.0048;17-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0066;10.0066;10.0066;18-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0085;10.0085;10.0085;19-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0103;10.0103;10.0103;20-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;21-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0054;10.0054;10.0054;24-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0072;10.0072;10.0072;25-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0090;10.0090;10.0090;26-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0108;10.0108;10.0108;27-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;28-Jun-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0067;10.0067;10.0067;02-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0091;10.0091;10.0091;03-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0107;10.0107;10.0107;04-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;05-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0050;10.0050;10.0050;08-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0068;10.0068;10.0068;09-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0085;10.0085;10.0085;10-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0104;10.0104;10.0104;11-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;12-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0050;10.0050;10.0050;15-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0066;10.0066;10.0066;16-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0085;10.0085;10.0085;17-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0103;10.0103;10.0103;18-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;19-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0051;10.0051;10.0051;22-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0069;10.0069;10.0069;23-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0093;10.0093;10.0093;24-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0111;10.0111;10.0111;25-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;26-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0067;10.0067;10.0067;29-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0093;10.0093;10.0093;30-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0119;10.0119;10.0119;31-Jul-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0145;10.0145;10.0145;01-Aug-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;02-Aug-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0066;10.0066;10.0066;05-Aug-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0088;10.0088;10.0088;06-Aug-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0113;10.0113;10.0113;07-Aug-2013
118603;Goldman Sachs Short Term Fund - Direct Plan - Dividend Reinvestment Option - Weekly Frequency;10.0000;10.0000;10.0000;08-Aug-2013
